Entity,Code,Day,daily_vaccinations_per_million
Arkansas,,2021-03-02,0.6183000000000001
Arkansas,,2021-03-03,0.6294000000000001
Arkansas,,2021-03-04,0.624
Arkansas,,2021-03-05,0.5954
Arkansas,,2021-03-06,0.5750000000000001
Arkansas,,2021-03-07,0.5489
Arkansas,,2021-03-08,0.5292
Arkansas,,2021-03-09,0.5299
Arkansas,,2021-03-10,0.529
Arkansas,,2021-03-11,0.4531
Arkansas,,2021-03-12,0.5342
Arkansas,,2021-03-13,0.6556000000000001
Arkansas,,2021-03-14,0.5556
Arkansas,,2021-03-15,0.5644
Arkansas,,2021-03-16,0.5411
Arkansas,,2021-03-17,0.5372
Arkansas,,2021-03-18,0.6143000000000001
Arkansas,,2021-03-19,0.5506
Arkansas,,2021-03-20,0.43710000000000004
Arkansas,,2021-03-21,0.5532
Arkansas,,2021-03-22,0.5491
Arkansas,,2021-03-23,0.5461
Arkansas,,2021-03-24,0.5673
Arkansas,,2021-03-25,0.5986
Arkansas,,2021-03-26,0.6308
Arkansas,,2021-03-27,0.6602
Arkansas,,2021-03-28,0.6836
Arkansas,,2021-03-29,0.6872
Arkansas,,2021-03-30,0.6944
Arkansas,,2021-03-31,0.7138
Arkansas,,2021-04-01,0.7274
Arkansas,,2021-04-02,0.7475
Arkansas,,2021-04-03,0.9046000000000001
Arkansas,,2021-04-04,0.7712
Arkansas,,2021-04-05,0.7684000000000001
Arkansas,,2021-04-06,0.786
Arkansas,,2021-04-07,0.7949
Arkansas,,2021-04-08,0.803
Arkansas,,2021-04-09,0.7653000000000001
Arkansas,,2021-04-10,0.6373
Arkansas,,2021-04-11,0.7691
Arkansas,,2021-04-12,0.7702
Arkansas,,2021-04-13,0.753
Arkansas,,2021-04-14,0.7436
Arkansas,,2021-04-15,0.7363000000000001
Arkansas,,2021-04-16,0.7385
Arkansas,,2021-04-17,0.6892
Arkansas,,2021-04-18,0.6746
Arkansas,,2021-04-19,0.6608
Arkansas,,2021-04-20,0.6663
Arkansas,,2021-04-21,0.649
Arkansas,,2021-04-22,0.6244000000000001
Arkansas,,2021-04-23,0.5988
Arkansas,,2021-04-24,0.5758
Arkansas,,2021-04-25,0.5347000000000001
Arkansas,,2021-04-26,0.5493
Arkansas,,2021-04-27,0.5329
Arkansas,,2021-04-28,0.5112
Arkansas,,2021-04-29,0.4973
Arkansas,,2021-04-30,0.46890000000000004
Arkansas,,2021-05-01,0.45630000000000004
Arkansas,,2021-05-02,0.4706
Arkansas,,2021-05-03,0.4521
Arkansas,,2021-05-04,0.45880000000000004
Arkansas,,2021-05-05,0.43610000000000004
Arkansas,,2021-05-06,0.4186
Arkansas,,2021-05-07,0.4027
Arkansas,,2021-05-08,0.3876
Arkansas,,2021-05-09,0.35900000000000004
Arkansas,,2021-05-10,0.3567
Arkansas,,2021-05-11,0.35710000000000003
Arkansas,,2021-05-12,0.34900000000000003
Arkansas,,2021-05-13,0.32270000000000004
Arkansas,,2021-05-14,0.3155
Arkansas,,2021-05-15,0.32630000000000003
Arkansas,,2021-05-16,0.3164
Arkansas,,2021-05-17,0.30820000000000003
Arkansas,,2021-05-18,0.3012
Arkansas,,2021-05-19,0.2923
Arkansas,,2021-05-20,0.29560000000000003
Arkansas,,2021-05-21,0.3025
Arkansas,,2021-05-22,0.2899
Arkansas,,2021-05-23,0.2766
Arkansas,,2021-05-24,0.2812
Arkansas,,2021-05-25,0.2778
Arkansas,,2021-05-26,0.28800000000000003
Arkansas,,2021-05-27,0.2823
Arkansas,,2021-05-28,0.265
Arkansas,,2021-05-29,0.2523
Arkansas,,2021-05-30,0.24600000000000002
Arkansas,,2021-05-31,0.2341
Arkansas,,2021-06-01,0.23240000000000002
Arkansas,,2021-06-02,0.1951
Arkansas,,2021-06-03,0.1817
Arkansas,,2021-06-04,0.1741
Arkansas,,2021-06-05,0.1636
Arkansas,,2021-06-06,0.1607
Arkansas,,2021-06-07,0.15180000000000002
Arkansas,,2021-06-08,0.16970000000000002
Arkansas,,2021-06-09,0.19110000000000002
Arkansas,,2021-06-10,0.1963
Arkansas,,2021-06-11,0.1656
Arkansas,,2021-06-12,0.15810000000000002
Arkansas,,2021-06-13,0.15480000000000002
Arkansas,,2021-06-14,0.19060000000000002
Arkansas,,2021-06-15,0.1812
Arkansas,,2021-06-16,0.182
Arkansas,,2021-06-17,0.1776
Arkansas,,2021-06-18,0.20400000000000001
Arkansas,,2021-06-19,0.20450000000000002
Arkansas,,2021-06-20,0.19870000000000002
Arkansas,,2021-06-21,0.1829
Arkansas,,2021-06-22,0.1724
California,,2021-01-13,0.1903
California,,2021-01-14,0.20120000000000002
California,,2021-01-15,0.2165
California,,2021-01-16,0.2237
California,,2021-01-17,0.228
California,,2021-01-18,0.2308
California,,2021-01-19,0.23290000000000002
California,,2021-01-20,0.23170000000000002
California,,2021-01-21,0.2381
California,,2021-01-22,0.2642
California,,2021-01-23,0.30310000000000004
California,,2021-01-24,0.33740000000000003
California,,2021-01-25,0.3496
California,,2021-01-26,0.35650000000000004
California,,2021-01-27,0.37870000000000004
California,,2021-01-28,0.40240000000000004
California,,2021-01-29,0.4002
California,,2021-01-30,0.3932
California,,2021-01-31,0.3924
California,,2021-02-01,0.40590000000000004
California,,2021-02-02,0.3967
California,,2021-02-03,0.3947
California,,2021-02-04,0.3532
California,,2021-02-05,0.3652
California,,2021-02-06,0.37670000000000003
California,,2021-02-07,0.4338
California,,2021-02-08,0.4446
California,,2021-02-09,0.4486
California,,2021-02-10,0.46490000000000004
California,,2021-02-11,0.5102
California,,2021-02-12,0.5136000000000001
California,,2021-02-13,0.5152
California,,2021-02-14,0.4828
California,,2021-02-15,0.48190000000000005
California,,2021-02-16,0.5158
California,,2021-02-17,0.4938
California,,2021-02-18,0.4922
California,,2021-02-19,0.5870000000000001
California,,2021-02-20,0.5926
California,,2021-02-21,0.5904
California,,2021-02-22,0.5745
California,,2021-02-23,0.5485
California,,2021-02-24,0.5615
California,,2021-02-25,0.5669000000000001
California,,2021-02-26,0.4868
California,,2021-02-27,0.4934
California,,2021-02-28,0.4944
California,,2021-03-01,0.5428000000000001
California,,2021-03-02,0.6396000000000001
California,,2021-03-03,0.6707000000000001
California,,2021-03-04,0.6494
California,,2021-03-05,0.6365000000000001
California,,2021-03-06,0.6683
California,,2021-03-07,0.6557000000000001
California,,2021-03-08,0.6144000000000001
California,,2021-03-09,0.5165000000000001
California,,2021-03-10,0.4813
California,,2021-03-11,0.4918
California,,2021-03-12,0.49050000000000005
California,,2021-03-13,0.5303
California,,2021-03-14,0.4514
California,,2021-03-15,0.5427000000000001
California,,2021-03-16,0.6366
California,,2021-03-17,0.7587
California,,2021-03-18,0.8470000000000001
California,,2021-03-19,0.8876000000000001
California,,2021-03-20,0.8657
California,,2021-03-21,1.0213
California,,2021-03-22,0.9921000000000001
California,,2021-03-23,0.9627
California,,2021-03-24,0.915
California,,2021-03-25,0.9036000000000001
California,,2021-03-26,0.9561000000000001
California,,2021-03-27,0.9649000000000001
California,,2021-03-28,0.9497000000000001
California,,2021-03-29,0.9592
California,,2021-03-30,0.9303
California,,2021-03-31,0.9153
California,,2021-04-01,0.919
California,,2021-04-02,0.8889
California,,2021-04-03,0.9056000000000001
California,,2021-04-04,0.9499000000000001
California,,2021-04-05,0.9421
California,,2021-04-06,0.9269000000000001
California,,2021-04-07,0.9554
California,,2021-04-08,0.9543
California,,2021-04-09,0.9906
California,,2021-04-10,1.0239
California,,2021-04-11,1.0094
California,,2021-04-12,0.9841000000000001
California,,2021-04-13,0.9912000000000001
California,,2021-04-14,1.0324
California,,2021-04-15,1.0842
California,,2021-04-16,1.2011
California,,2021-04-17,1.1888
California,,2021-04-18,1.2068
California,,2021-04-19,1.2308000000000001
California,,2021-04-20,1.2517
California,,2021-04-21,1.1903000000000001
California,,2021-04-22,1.1363
California,,2021-04-23,0.9688
California,,2021-04-24,0.9879
California,,2021-04-25,0.9786
California,,2021-04-26,0.9819
California,,2021-04-27,0.9703
California,,2021-04-28,0.9496
California,,2021-04-29,0.9301
California,,2021-04-30,0.9026000000000001
California,,2021-05-01,0.9107000000000001
California,,2021-05-02,0.8628
California,,2021-05-03,0.8066
California,,2021-05-04,0.7578
California,,2021-05-05,0.7342000000000001
California,,2021-05-06,0.7375
California,,2021-05-07,0.7753
California,,2021-05-08,0.7011000000000001
California,,2021-05-09,0.6959000000000001
California,,2021-05-10,0.7433000000000001
California,,2021-05-11,0.7823
California,,2021-05-12,0.776
California,,2021-05-13,0.755
California,,2021-05-14,0.7058
California,,2021-05-15,0.7070000000000001
California,,2021-05-16,0.7250000000000001
California,,2021-05-17,0.6883
California,,2021-05-18,0.6816
California,,2021-05-19,0.7052
California,,2021-05-20,0.7116
California,,2021-05-21,0.7441
California,,2021-05-22,0.7228
California,,2021-05-23,0.6989000000000001
California,,2021-05-24,0.6785
California,,2021-05-25,0.6536000000000001
California,,2021-05-26,0.6193000000000001
California,,2021-05-27,0.5840000000000001
California,,2021-05-28,0.5411
California,,2021-05-29,0.48900000000000005
California,,2021-05-30,0.43870000000000003
California,,2021-05-31,0.41540000000000005
California,,2021-06-01,0.4147
California,,2021-06-02,0.3748
California,,2021-06-03,0.3501
California,,2021-06-04,0.34400000000000003
California,,2021-06-05,0.3846
California,,2021-06-06,0.39380000000000004
California,,2021-06-07,0.42450000000000004
California,,2021-06-08,0.41960000000000003
California,,2021-06-09,0.4509
California,,2021-06-10,0.4081
California,,2021-06-11,0.4098
California,,2021-06-12,0.39980000000000004
California,,2021-06-13,0.38020000000000004
California,,2021-06-14,0.36100000000000004
California,,2021-06-15,0.3748
California,,2021-06-16,0.41090000000000004
California,,2021-06-17,0.4615
California,,2021-06-18,0.445
California,,2021-06-19,0.4012
California,,2021-06-20,0.38920000000000005
California,,2021-06-21,0.3779
California,,2021-06-22,0.3506
Colorado,,2021-01-13,0.2646
Colorado,,2021-01-14,0.2629
Colorado,,2021-01-15,0.2767
Colorado,,2021-01-16,0.2705
Colorado,,2021-01-17,0.26680000000000004
Colorado,,2021-01-18,0.2644
Colorado,,2021-01-19,0.2626
Colorado,,2021-01-20,0.25
Colorado,,2021-01-21,0.24430000000000002
Colorado,,2021-01-22,0.2606
Colorado,,2021-01-23,0.22460000000000002
Colorado,,2021-01-24,0.3305
Colorado,,2021-01-25,0.3277
Colorado,,2021-01-26,0.31620000000000004
Colorado,,2021-01-27,0.3326
Colorado,,2021-01-28,0.35350000000000004
Colorado,,2021-01-29,0.3587
Colorado,,2021-01-30,0.4169
Colorado,,2021-01-31,0.3342
Colorado,,2021-02-01,0.35200000000000004
Colorado,,2021-02-02,0.3562
Colorado,,2021-02-03,0.3537
Colorado,,2021-02-04,0.3553
Colorado,,2021-02-05,0.34690000000000004
Colorado,,2021-02-06,0.3709
Colorado,,2021-02-07,0.3986
Colorado,,2021-02-08,0.40230000000000005
Colorado,,2021-02-09,0.3875
Colorado,,2021-02-10,0.42150000000000004
Colorado,,2021-02-11,0.43710000000000004
Colorado,,2021-02-12,0.45380000000000004
Colorado,,2021-02-13,0.4731
Colorado,,2021-02-14,0.48850000000000005
Colorado,,2021-02-15,0.5253
Colorado,,2021-02-16,0.6029
Colorado,,2021-02-17,0.5882000000000001
Colorado,,2021-02-18,0.5902000000000001
Colorado,,2021-02-19,0.7140000000000001
Colorado,,2021-02-20,0.7003
Colorado,,2021-02-21,0.6831
Colorado,,2021-02-22,0.6648000000000001
Colorado,,2021-02-23,0.5777
Colorado,,2021-02-24,0.6056
Colorado,,2021-02-25,0.5983
Colorado,,2021-02-26,0.4732
Colorado,,2021-02-27,0.389
Colorado,,2021-02-28,0.4203
Colorado,,2021-03-01,0.4495
Colorado,,2021-03-02,0.4847
Colorado,,2021-03-03,0.4806
Colorado,,2021-03-04,0.4978
Colorado,,2021-03-05,0.5102
Colorado,,2021-03-06,0.6337
Colorado,,2021-03-07,0.6324000000000001
Colorado,,2021-03-08,0.5322
Colorado,,2021-03-09,0.5504
Colorado,,2021-03-10,0.5766
Colorado,,2021-03-11,0.6677000000000001
Colorado,,2021-03-12,0.7149
Colorado,,2021-03-13,0.7402000000000001
Colorado,,2021-03-14,0.6255000000000001
Colorado,,2021-03-15,0.7597
Colorado,,2021-03-16,0.7383000000000001
Colorado,,2021-03-17,0.727
Colorado,,2021-03-18,0.6577000000000001
Colorado,,2021-03-19,0.653
Colorado,,2021-03-20,0.7681
Colorado,,2021-03-21,0.9222
Colorado,,2021-03-22,0.8507
Colorado,,2021-03-23,0.8982
Colorado,,2021-03-24,0.8845000000000001
Colorado,,2021-03-25,0.8923000000000001
Colorado,,2021-03-26,0.9007000000000001
Colorado,,2021-03-27,0.7758
Colorado,,2021-03-28,0.7906000000000001
Colorado,,2021-03-29,0.809
Colorado,,2021-03-30,0.8307
Colorado,,2021-03-31,0.8612000000000001
Colorado,,2021-04-01,0.8859
Colorado,,2021-04-02,0.8946000000000001
Colorado,,2021-04-03,0.9359000000000001
Colorado,,2021-04-04,0.9554
Colorado,,2021-04-05,0.935
Colorado,,2021-04-06,0.9243
Colorado,,2021-04-07,0.9625
Colorado,,2021-04-08,0.9518000000000001
Colorado,,2021-04-09,0.9446
Colorado,,2021-04-10,0.9627
Colorado,,2021-04-11,0.9477000000000001
Colorado,,2021-04-12,1.0616
Colorado,,2021-04-13,1.1067
Colorado,,2021-04-14,1.1127
Colorado,,2021-04-15,1.1259000000000001
Colorado,,2021-04-16,1.1456
Colorado,,2021-04-17,1.1125
Colorado,,2021-04-18,1.1269
Colorado,,2021-04-19,1.0884
Colorado,,2021-04-20,1.0588
Colorado,,2021-04-21,1.028
Colorado,,2021-04-22,1.0430000000000001
Colorado,,2021-04-23,1.0464
Colorado,,2021-04-24,0.8872
Colorado,,2021-04-25,1.0424
Colorado,,2021-04-26,0.9790000000000001
Colorado,,2021-04-27,0.9625
Colorado,,2021-04-28,0.9471
Colorado,,2021-04-29,0.9539000000000001
Colorado,,2021-04-30,0.9289000000000001
Colorado,,2021-05-01,1.0767
Colorado,,2021-05-02,0.8395
Colorado,,2021-05-03,0.8186
Colorado,,2021-05-04,0.802
Colorado,,2021-05-05,0.8084
Colorado,,2021-05-06,0.8019000000000001
Colorado,,2021-05-07,0.8069000000000001
Colorado,,2021-05-08,0.7747
Colorado,,2021-05-09,0.8231
Colorado,,2021-05-10,0.8749
Colorado,,2021-05-11,0.8854000000000001
Colorado,,2021-05-12,0.8309000000000001
Colorado,,2021-05-13,0.7524000000000001
Colorado,,2021-05-14,0.7367
Colorado,,2021-05-15,0.7214
Colorado,,2021-05-16,0.7064
Colorado,,2021-05-17,0.6553
Colorado,,2021-05-18,0.6218
Colorado,,2021-05-19,0.6608
Colorado,,2021-05-20,0.6705
Colorado,,2021-05-21,0.5512
Colorado,,2021-05-22,0.6900000000000001
Colorado,,2021-05-23,0.6307
Colorado,,2021-05-24,0.6186
Colorado,,2021-05-25,0.6271
Colorado,,2021-05-26,0.6
Colorado,,2021-05-27,0.5810000000000001
Colorado,,2021-05-28,0.6535000000000001
Colorado,,2021-05-29,0.4748
Colorado,,2021-05-30,0.45120000000000005
Colorado,,2021-05-31,0.43470000000000003
Colorado,,2021-06-01,0.3982
Colorado,,2021-06-02,0.36560000000000004
Colorado,,2021-06-03,0.35450000000000004
Colorado,,2021-06-04,0.3417
Colorado,,2021-06-05,0.2732
Colorado,,2021-06-06,0.2911
Colorado,,2021-06-07,0.32830000000000004
Colorado,,2021-06-08,0.3851
Colorado,,2021-06-09,0.3431
Colorado,,2021-06-10,0.3556
Colorado,,2021-06-11,0.3665
Colorado,,2021-06-12,0.41910000000000003
Colorado,,2021-06-13,0.4016
Colorado,,2021-06-14,0.3396
Colorado,,2021-06-15,0.3108
Colorado,,2021-06-16,0.44430000000000003
Colorado,,2021-06-17,0.4292
Colorado,,2021-06-18,0.3875
Colorado,,2021-06-19,0.4017
Colorado,,2021-06-20,0.38770000000000004
Colorado,,2021-06-21,0.40800000000000003
Colorado,,2021-06-22,0.3796
Connecticut,,2021-01-13,0.2939
Connecticut,,2021-01-14,0.28750000000000003
Connecticut,,2021-01-15,0.32230000000000003
Connecticut,,2021-01-16,0.31820000000000004
Connecticut,,2021-01-17,0.3158
Connecticut,,2021-01-18,0.31420000000000003
Connecticut,,2021-01-19,0.313
Connecticut,,2021-01-20,0.3256
Connecticut,,2021-01-21,0.3719
Connecticut,,2021-01-22,0.40700000000000003
Connecticut,,2021-01-23,0.4408
Connecticut,,2021-01-24,0.457
Connecticut,,2021-01-25,0.4514
Connecticut,,2021-01-26,0.45330000000000004
Connecticut,,2021-01-27,0.4722
Connecticut,,2021-01-28,0.4666
Connecticut,,2021-01-29,0.4645
Connecticut,,2021-01-30,0.45840000000000003
Connecticut,,2021-01-31,0.4612
Connecticut,,2021-02-01,0.4728
Connecticut,,2021-02-02,0.4546
Connecticut,,2021-02-03,0.4168
Connecticut,,2021-02-04,0.40340000000000004
Connecticut,,2021-02-05,0.3966
Connecticut,,2021-02-06,0.3935
Connecticut,,2021-02-07,0.3891
Connecticut,,2021-02-08,0.3733
Connecticut,,2021-02-09,0.3936
Connecticut,,2021-02-10,0.43970000000000004
Connecticut,,2021-02-11,0.47450000000000003
Connecticut,,2021-02-12,0.49820000000000003
Connecticut,,2021-02-13,0.5424
Connecticut,,2021-02-14,0.5640000000000001
Connecticut,,2021-02-15,0.6031000000000001
Connecticut,,2021-02-16,0.6284000000000001
Connecticut,,2021-02-17,0.6549
Connecticut,,2021-02-18,0.6689
Connecticut,,2021-02-19,0.7851
Connecticut,,2021-02-20,0.7735000000000001
Connecticut,,2021-02-21,0.7446
Connecticut,,2021-02-22,0.7607
Connecticut,,2021-02-23,0.7282000000000001
Connecticut,,2021-02-24,0.6966
Connecticut,,2021-02-25,0.6361
Connecticut,,2021-02-26,0.5271
Connecticut,,2021-02-27,0.5305
Connecticut,,2021-02-28,0.5767
Connecticut,,2021-03-01,0.5951000000000001
Connecticut,,2021-03-02,0.5901000000000001
Connecticut,,2021-03-03,0.5984
Connecticut,,2021-03-04,0.6466000000000001
Connecticut,,2021-03-05,0.6706000000000001
Connecticut,,2021-03-06,0.7088
Connecticut,,2021-03-07,0.7659
Connecticut,,2021-03-08,0.7916000000000001
Connecticut,,2021-03-09,0.8236
Connecticut,,2021-03-10,0.8463
Connecticut,,2021-03-11,0.8694000000000001
Connecticut,,2021-03-12,0.8969
Connecticut,,2021-03-13,1.0194
Connecticut,,2021-03-14,0.8651000000000001
Connecticut,,2021-03-15,0.8558
Connecticut,,2021-03-16,0.8601000000000001
Connecticut,,2021-03-17,0.8455
Connecticut,,2021-03-18,0.8440000000000001
Connecticut,,2021-03-19,0.8259000000000001
Connecticut,,2021-03-20,0.7010000000000001
Connecticut,,2021-03-21,0.8477
Connecticut,,2021-03-22,0.8651000000000001
Connecticut,,2021-03-23,0.8678
Connecticut,,2021-03-24,0.8724000000000001
Connecticut,,2021-03-25,0.8904000000000001
Connecticut,,2021-03-26,0.8918
Connecticut,,2021-03-27,0.911
Connecticut,,2021-03-28,0.9264
Connecticut,,2021-03-29,0.9347000000000001
Connecticut,,2021-03-30,0.9925
Connecticut,,2021-03-31,1.0136
Connecticut,,2021-04-01,1.0247
Connecticut,,2021-04-02,1.0478
Connecticut,,2021-04-03,1.1154
Connecticut,,2021-04-04,1.1388
Connecticut,,2021-04-05,1.1504
Connecticut,,2021-04-06,1.0481
Connecticut,,2021-04-07,1.0929
Connecticut,,2021-04-08,1.1484
Connecticut,,2021-04-09,1.2237
Connecticut,,2021-04-10,1.2005000000000001
Connecticut,,2021-04-11,1.2549000000000001
Connecticut,,2021-04-12,1.2819
Connecticut,,2021-04-13,1.3843
Connecticut,,2021-04-14,1.3824
Connecticut,,2021-04-15,1.3344
Connecticut,,2021-04-16,1.3245
Connecticut,,2021-04-17,1.3188
Connecticut,,2021-04-18,1.2773
Connecticut,,2021-04-19,1.2425000000000002
Connecticut,,2021-04-20,1.2138
Connecticut,,2021-04-21,1.1946
Connecticut,,2021-04-22,1.2062000000000002
Connecticut,,2021-04-23,1.1446
Connecticut,,2021-04-24,1.1460000000000001
Connecticut,,2021-04-25,1.1445
Connecticut,,2021-04-26,1.1439000000000001
Connecticut,,2021-04-27,1.112
Connecticut,,2021-04-28,1.1094000000000002
Connecticut,,2021-04-29,1.0857
Connecticut,,2021-04-30,1.056
Connecticut,,2021-05-01,1.0312000000000001
Connecticut,,2021-05-02,0.9783000000000001
Connecticut,,2021-05-03,0.9117000000000001
Connecticut,,2021-05-04,0.8974000000000001
Connecticut,,2021-05-05,0.8578
Connecticut,,2021-05-06,0.8571000000000001
Connecticut,,2021-05-07,0.8674000000000001
Connecticut,,2021-05-08,0.8442000000000001
Connecticut,,2021-05-09,0.8491000000000001
Connecticut,,2021-05-10,0.891
Connecticut,,2021-05-11,0.9217000000000001
Connecticut,,2021-05-12,0.9059
Connecticut,,2021-05-13,0.8589
Connecticut,,2021-05-14,0.8028000000000001
Connecticut,,2021-05-15,0.7776000000000001
Connecticut,,2021-05-16,0.7731
Connecticut,,2021-05-17,0.7699
Connecticut,,2021-05-18,0.7522000000000001
Connecticut,,2021-05-19,0.7459
Connecticut,,2021-05-20,0.7701
Connecticut,,2021-05-21,0.7969
Connecticut,,2021-05-22,0.8169000000000001
Connecticut,,2021-05-23,0.6796
Connecticut,,2021-05-24,0.7339
Connecticut,,2021-05-25,0.7103
Connecticut,,2021-05-26,0.6898000000000001
Connecticut,,2021-05-27,0.6542
Connecticut,,2021-05-28,0.6267
Connecticut,,2021-05-29,0.5464
Connecticut,,2021-05-30,0.6014
Connecticut,,2021-05-31,0.4621
Connecticut,,2021-06-01,0.4549
Connecticut,,2021-06-02,0.4136
Connecticut,,2021-06-03,0.3649
Connecticut,,2021-06-04,0.315
Connecticut,,2021-06-05,0.2499
Connecticut,,2021-06-06,0.33390000000000003
Connecticut,,2021-06-07,0.37920000000000004
Connecticut,,2021-06-08,0.3845
Connecticut,,2021-06-09,0.4199
Connecticut,,2021-06-10,0.45030000000000003
Connecticut,,2021-06-11,0.40190000000000003
Connecticut,,2021-06-12,0.49420000000000003
Connecticut,,2021-06-13,0.41350000000000003
Connecticut,,2021-06-14,0.38370000000000004
Connecticut,,2021-06-15,0.4117
Connecticut,,2021-06-16,0.431
Connecticut,,2021-06-17,0.42060000000000003
Connecticut,,2021-06-18,0.4681
Connecticut,,2021-06-19,0.42750000000000005
Connecticut,,2021-06-20,0.3956
Connecticut,,2021-06-21,0.3831
Connecticut,,2021-06-22,0.329
Delaware,,2021-01-13,0.20570000000000002
Delaware,,2021-01-14,0.2403
Delaware,,2021-01-15,0.1602
Delaware,,2021-01-16,0.1938
Delaware,,2021-01-17,0.2139
Delaware,,2021-01-18,0.2273
Delaware,,2021-01-19,0.2369
Delaware,,2021-01-20,0.25270000000000004
Delaware,,2021-01-21,0.2681
Delaware,,2021-01-22,0.33990000000000004
Delaware,,2021-01-23,0.3824
Delaware,,2021-01-24,0.40140000000000003
Delaware,,2021-01-25,0.39940000000000003
Delaware,,2021-01-26,0.38070000000000004
Delaware,,2021-01-27,0.4666
Delaware,,2021-01-28,0.48300000000000004
Delaware,,2021-01-29,0.4847
Delaware,,2021-01-30,0.4766
Delaware,,2021-01-31,0.5248
Delaware,,2021-02-01,0.525
Delaware,,2021-02-02,0.5174
Delaware,,2021-02-03,0.4415
Delaware,,2021-02-04,0.4181
Delaware,,2021-02-05,0.3951
Delaware,,2021-02-06,0.3809
Delaware,,2021-02-07,0.3443
Delaware,,2021-02-08,0.3514
Delaware,,2021-02-09,0.34840000000000004
Delaware,,2021-02-10,0.3312
Delaware,,2021-02-11,0.33140000000000003
Delaware,,2021-02-12,0.3281
Delaware,,2021-02-13,0.3466
Delaware,,2021-02-14,0.3376
Delaware,,2021-02-15,0.334
Delaware,,2021-02-16,0.3648
Delaware,,2021-02-17,0.3667
Delaware,,2021-02-18,0.3884
Delaware,,2021-02-19,0.5680000000000001
Delaware,,2021-02-20,0.5648000000000001
Delaware,,2021-02-21,0.5062
Delaware,,2021-02-22,0.506
Delaware,,2021-02-23,0.5022
Delaware,,2021-02-24,0.5095000000000001
Delaware,,2021-02-25,0.5235000000000001
Delaware,,2021-02-26,0.4172
Delaware,,2021-02-27,0.47150000000000003
Delaware,,2021-02-28,0.5630000000000001
Delaware,,2021-03-01,0.6085
Delaware,,2021-03-02,0.5692
Delaware,,2021-03-03,0.7017
Delaware,,2021-03-04,0.7432000000000001
Delaware,,2021-03-05,0.7524000000000001
Delaware,,2021-03-06,0.7609
Delaware,,2021-03-07,0.8238000000000001
Delaware,,2021-03-08,0.8113
Delaware,,2021-03-09,0.8756
Delaware,,2021-03-10,0.6982
Delaware,,2021-03-11,0.7849
Delaware,,2021-03-12,0.7768
Delaware,,2021-03-13,0.7803
Delaware,,2021-03-14,0.6209
Delaware,,2021-03-15,0.7808
Delaware,,2021-03-16,0.7823
Delaware,,2021-03-17,0.8936000000000001
Delaware,,2021-03-18,0.805
Delaware,,2021-03-19,0.7928000000000001
