Entity,Code,Day,people_vaccinated_per_hundred
New Hampshire,,2021-03-27,29.7
New Hampshire,,2021-03-28,30.04
New Hampshire,,2021-03-29,30.18
New Hampshire,,2021-03-30,30.3
New Hampshire,,2021-03-31,30.5
New Hampshire,,2021-04-01,36.79
New Hampshire,,2021-04-02,37.46
New Hampshire,,2021-04-03,40.14
New Hampshire,,2021-04-04,40.35
New Hampshire,,2021-04-05,41.9
New Hampshire,,2021-04-06,41.98
New Hampshire,,2021-04-07,43.58
New Hampshire,,2021-04-08,45.12
New Hampshire,,2021-04-09,46.91
New Hampshire,,2021-04-10,48.73
New Hampshire,,2021-04-11,50.91
New Hampshire,,2021-04-12,52.31
New Hampshire,,2021-04-13,53.31
New Hampshire,,2021-04-14,53.89
New Hampshire,,2021-04-15,56.23
New Hampshire,,2021-04-16,57.51
New Hampshire,,2021-04-17,57.97
New Hampshire,,2021-04-18,58.27
New Hampshire,,2021-04-19,58.39
New Hampshire,,2021-04-20,58.56
New Hampshire,,2021-04-21,58.75
New Hampshire,,2021-04-22,58.89
New Hampshire,,2021-04-23,59
New Hampshire,,2021-04-24,59.16
New Hampshire,,2021-04-25,59.38
New Hampshire,,2021-04-26,59.54
New Hampshire,,2021-04-27,59.7
New Hampshire,,2021-04-28,59.82
New Hampshire,,2021-04-29,59.98
New Hampshire,,2021-04-30,60.19
New Hampshire,,2021-05-01,60.53
New Hampshire,,2021-05-02,60.73
New Hampshire,,2021-05-03,60.85
New Hampshire,,2021-05-04,61.05
New Hampshire,,2021-05-05,61.16
New Hampshire,,2021-05-06,61.16
New Hampshire,,2021-05-07,57.08
New Hampshire,,2021-05-08,57.24
New Hampshire,,2021-05-09,57.4
New Hampshire,,2021-05-10,57.55
New Hampshire,,2021-05-11,57.62
New Hampshire,,2021-05-12,57.85
New Hampshire,,2021-05-13,59.32
New Hampshire,,2021-05-14,59.48
New Hampshire,,2021-05-15,59.63
New Hampshire,,2021-05-16,59.82
New Hampshire,,2021-05-17,59.96
New Hampshire,,2021-05-18,60.11
New Hampshire,,2021-05-19,61.85
New Hampshire,,2021-05-20,62.06
New Hampshire,,2021-05-21,63.8
New Hampshire,,2021-05-22,63.96
New Hampshire,,2021-05-23,64.14
New Hampshire,,2021-05-24,64.41
New Hampshire,,2021-05-25,64.51
New Hampshire,,2021-05-26,64.62
New Hampshire,,2021-05-27,59.45
New Hampshire,,2021-05-28,59.66
New Hampshire,,2021-05-29,59.67
New Hampshire,,2021-05-30,59.67
New Hampshire,,2021-06-01,60.03
New Hampshire,,2021-06-02,60.14
New Hampshire,,2021-06-03,60.17
New Hampshire,,2021-06-04,60.28
New Hampshire,,2021-06-05,60.4
New Hampshire,,2021-06-06,60.44
New Hampshire,,2021-06-07,60.51
New Hampshire,,2021-06-08,60.78
New Hampshire,,2021-06-09,60.8
New Hampshire,,2021-06-10,60.9
New Hampshire,,2021-06-11,60.98
New Hampshire,,2021-06-12,61.06
New Hampshire,,2021-06-13,61.08
New Hampshire,,2021-06-14,61.1
New Hampshire,,2021-06-15,61.25
New Hampshire,,2021-06-16,61.36
New Hampshire,,2021-06-17,61.45
New Hampshire,,2021-06-18,61.47
New Hampshire,,2021-06-19,61.59
New Hampshire,,2021-06-20,61.61
New Hampshire,,2021-06-21,61.67
New Hampshire,,2021-06-22,61.68
New Jersey,,2021-01-12,2.33
New Jersey,,2021-01-13,2.66
New Jersey,,2021-01-14,2.65
New Jersey,,2021-01-15,3.14
New Jersey,,2021-01-19,3.99
New Jersey,,2021-01-20,4.29
New Jersey,,2021-01-21,4.29
New Jersey,,2021-01-22,4.58
New Jersey,,2021-01-23,4.93
New Jersey,,2021-01-24,5.28
New Jersey,,2021-01-25,5.54
New Jersey,,2021-01-26,5.65
New Jersey,,2021-01-27,5.97
New Jersey,,2021-01-28,6.28
New Jersey,,2021-01-29,6.94
New Jersey,,2021-01-30,7.31
New Jersey,,2021-01-31,7.54
New Jersey,,2021-02-01,7.66
New Jersey,,2021-02-02,7.85
New Jersey,,2021-02-03,7.93
New Jersey,,2021-02-04,7.93
New Jersey,,2021-02-05,8.16
New Jersey,,2021-02-06,8.91
New Jersey,,2021-02-07,9.15
New Jersey,,2021-02-08,9.26
New Jersey,,2021-02-09,9.58
New Jersey,,2021-02-10,9.95
New Jersey,,2021-02-11,10.26
New Jersey,,2021-02-12,10.6
New Jersey,,2021-02-13,10.93
New Jersey,,2021-02-14,11.18
New Jersey,,2021-02-16,11.69
New Jersey,,2021-02-17,12.02
New Jersey,,2021-02-18,12.42
New Jersey,,2021-02-19,12.83
New Jersey,,2021-02-20,13.03
New Jersey,,2021-02-21,13.2
New Jersey,,2021-02-22,13.89
New Jersey,,2021-02-23,14.14
New Jersey,,2021-02-24,14.4
New Jersey,,2021-02-25,14.75
New Jersey,,2021-02-26,15.18
New Jersey,,2021-02-27,15.6
New Jersey,,2021-02-28,16.03
New Jersey,,2021-03-01,16.31
New Jersey,,2021-03-02,17.02
New Jersey,,2021-03-03,17.51
New Jersey,,2021-03-04,18.12
New Jersey,,2021-03-05,18.7
New Jersey,,2021-03-06,19.28
New Jersey,,2021-03-07,19.69
New Jersey,,2021-03-08,19.99
New Jersey,,2021-03-09,20.51
New Jersey,,2021-03-10,21.07
New Jersey,,2021-03-11,22.05
New Jersey,,2021-03-12,22.72
New Jersey,,2021-03-13,23.54
New Jersey,,2021-03-14,23.94
New Jersey,,2021-03-15,24.31
New Jersey,,2021-03-16,24.76
New Jersey,,2021-03-17,25.35
New Jersey,,2021-03-18,26.04
New Jersey,,2021-03-19,26.71
New Jersey,,2021-03-20,27.36
New Jersey,,2021-03-21,27.87
New Jersey,,2021-03-22,28.26
New Jersey,,2021-03-23,28.31
New Jersey,,2021-03-24,29.35
New Jersey,,2021-03-25,29.97
New Jersey,,2021-03-26,30.63
New Jersey,,2021-03-27,31.24
New Jersey,,2021-03-28,31.78
New Jersey,,2021-03-29,32.19
New Jersey,,2021-03-30,32.68
New Jersey,,2021-03-31,33.23
New Jersey,,2021-04-01,34.08
New Jersey,,2021-04-02,34.94
New Jersey,,2021-04-03,35.73
New Jersey,,2021-04-04,36.36
New Jersey,,2021-04-05,36.77
New Jersey,,2021-04-06,37.2
New Jersey,,2021-04-07,37.98
New Jersey,,2021-04-08,38.89
New Jersey,,2021-04-09,39.77
New Jersey,,2021-04-10,40.75
New Jersey,,2021-04-11,41.46
New Jersey,,2021-04-12,42.09
New Jersey,,2021-04-13,42.75
New Jersey,,2021-04-14,43.49
New Jersey,,2021-04-15,44.16
New Jersey,,2021-04-16,44.79
New Jersey,,2021-04-17,45.43
New Jersey,,2021-04-18,45.96
New Jersey,,2021-04-19,46.38
New Jersey,,2021-04-20,46.85
New Jersey,,2021-04-21,47.39
New Jersey,,2021-04-22,47.91
New Jersey,,2021-04-23,48.53
New Jersey,,2021-04-24,49.12
New Jersey,,2021-04-25,49.57
New Jersey,,2021-04-26,49.94
New Jersey,,2021-04-27,50.37
New Jersey,,2021-04-28,50.76
New Jersey,,2021-04-29,51.17
New Jersey,,2021-04-30,51.59
New Jersey,,2021-05-01,51.97
New Jersey,,2021-05-02,52.17
New Jersey,,2021-05-03,52.31
New Jersey,,2021-05-04,52.47
New Jersey,,2021-05-05,52.83
New Jersey,,2021-05-06,53.16
New Jersey,,2021-05-07,53.54
New Jersey,,2021-05-08,53.87
New Jersey,,2021-05-09,54.2
New Jersey,,2021-05-10,54.51
New Jersey,,2021-05-11,54.7
New Jersey,,2021-05-12,54.92
New Jersey,,2021-05-13,55.13
New Jersey,,2021-05-14,55.37
New Jersey,,2021-05-15,55.81
New Jersey,,2021-05-16,56.13
New Jersey,,2021-05-17,56.34
New Jersey,,2021-05-18,56.52
New Jersey,,2021-05-19,56.91
New Jersey,,2021-05-20,57.25
New Jersey,,2021-05-21,57.74
New Jersey,,2021-05-22,58.07
New Jersey,,2021-05-23,58.34
New Jersey,,2021-05-24,58.53
New Jersey,,2021-05-25,58.74
New Jersey,,2021-05-26,59.02
New Jersey,,2021-05-27,59.32
New Jersey,,2021-05-28,59.59
New Jersey,,2021-05-29,59.95
New Jersey,,2021-05-30,60.19
New Jersey,,2021-06-01,60.46
New Jersey,,2021-06-02,60.58
New Jersey,,2021-06-03,60.8
New Jersey,,2021-06-04,61.05
New Jersey,,2021-06-05,61.06
New Jersey,,2021-06-06,61.28
New Jersey,,2021-06-07,61.52
New Jersey,,2021-06-08,61.76
New Jersey,,2021-06-09,61.77
New Jersey,,2021-06-10,61.97
New Jersey,,2021-06-11,62.23
New Jersey,,2021-06-12,62.49
New Jersey,,2021-06-13,62.75
New Jersey,,2021-06-14,62.59
New Jersey,,2021-06-15,62.88
New Jersey,,2021-06-16,63.09
New Jersey,,2021-06-17,63.29
New Jersey,,2021-06-18,63.42
New Jersey,,2021-06-19,63.58
New Jersey,,2021-06-20,63.75
New Jersey,,2021-06-21,63.84
New Jersey,,2021-06-22,64.14
New Mexico,,2021-01-12,2.07
New Mexico,,2021-01-13,2.19
New Mexico,,2021-01-14,3.5
New Mexico,,2021-01-15,3.82
New Mexico,,2021-01-19,5.36
New Mexico,,2021-01-20,5.54
New Mexico,,2021-01-21,5.86
New Mexico,,2021-01-22,6.21
New Mexico,,2021-01-23,7.1
New Mexico,,2021-01-24,7.76
New Mexico,,2021-01-25,7.94
New Mexico,,2021-01-26,8.18
New Mexico,,2021-01-27,8.4
New Mexico,,2021-01-28,8.6
New Mexico,,2021-01-29,9.02
New Mexico,,2021-01-30,9.32
New Mexico,,2021-01-31,9.78
New Mexico,,2021-02-01,10.12
New Mexico,,2021-02-02,10.2
New Mexico,,2021-02-03,10.45
New Mexico,,2021-02-04,10.7
New Mexico,,2021-02-05,11.06
New Mexico,,2021-02-06,11.47
New Mexico,,2021-02-07,11.7
New Mexico,,2021-02-08,11.97
New Mexico,,2021-02-09,12.09
New Mexico,,2021-02-10,12.31
New Mexico,,2021-02-11,12.6
New Mexico,,2021-02-12,12.99
New Mexico,,2021-02-13,13.2
New Mexico,,2021-02-14,13.67
New Mexico,,2021-02-16,14.34
New Mexico,,2021-02-17,14.44
New Mexico,,2021-02-18,14.62
New Mexico,,2021-02-19,18.1
New Mexico,,2021-02-20,18.44
New Mexico,,2021-02-21,18.83
New Mexico,,2021-02-22,19.53
New Mexico,,2021-02-23,19.78
New Mexico,,2021-02-24,19.93
New Mexico,,2021-02-25,20.33
New Mexico,,2021-02-26,20.92
New Mexico,,2021-02-27,21.49
New Mexico,,2021-02-28,22.3
New Mexico,,2021-03-01,22.42
New Mexico,,2021-03-02,22.68
New Mexico,,2021-03-03,23.08
New Mexico,,2021-03-04,23.28
New Mexico,,2021-03-05,23.94
New Mexico,,2021-03-06,24.8
New Mexico,,2021-03-07,25.18
New Mexico,,2021-03-08,25.8
New Mexico,,2021-03-09,26
New Mexico,,2021-03-10,26.06
New Mexico,,2021-03-11,26.86
New Mexico,,2021-03-12,27.74
New Mexico,,2021-03-13,28.23
New Mexico,,2021-03-14,29.01
New Mexico,,2021-03-15,29.25
New Mexico,,2021-03-16,29.64
New Mexico,,2021-03-17,30.08
New Mexico,,2021-03-18,30.64
New Mexico,,2021-03-19,31.41
New Mexico,,2021-03-20,32.32
New Mexico,,2021-03-21,32.98
New Mexico,,2021-03-22,33.34
New Mexico,,2021-03-23,33.45
New Mexico,,2021-03-24,33.72
New Mexico,,2021-03-25,34.45
New Mexico,,2021-03-26,35.26
New Mexico,,2021-03-27,36.14
New Mexico,,2021-03-28,37.11
New Mexico,,2021-03-29,37.48
New Mexico,,2021-03-30,37.54
New Mexico,,2021-03-31,38.06
New Mexico,,2021-04-01,38.72
New Mexico,,2021-04-02,39.5
New Mexico,,2021-04-03,40.24
New Mexico,,2021-04-04,40.95
New Mexico,,2021-04-05,41.16
New Mexico,,2021-04-06,41.23
New Mexico,,2021-04-07,41.41
New Mexico,,2021-04-08,42.39
New Mexico,,2021-04-09,43.15
New Mexico,,2021-04-10,43.92
New Mexico,,2021-04-11,44.68
New Mexico,,2021-04-12,44.97
New Mexico,,2021-04-13,45.05
New Mexico,,2021-04-14,45.36
New Mexico,,2021-04-15,45.99
New Mexico,,2021-04-16,46.53
New Mexico,,2021-04-17,47.33
New Mexico,,2021-04-18,47.8
New Mexico,,2021-04-19,48.12
New Mexico,,2021-04-20,48.2
New Mexico,,2021-04-21,48.41
New Mexico,,2021-04-22,48.79
New Mexico,,2021-04-23,49.16
New Mexico,,2021-04-24,49.56
New Mexico,,2021-04-25,49.93
New Mexico,,2021-04-26,50.08
New Mexico,,2021-04-27,50.15
New Mexico,,2021-04-28,50.35
New Mexico,,2021-04-29,50.61
New Mexico,,2021-04-30,50.87
New Mexico,,2021-05-01,51.21
New Mexico,,2021-05-02,51.45
New Mexico,,2021-05-03,51.77
New Mexico,,2021-05-04,51.81
New Mexico,,2021-05-05,51.97
New Mexico,,2021-05-06,52.2
New Mexico,,2021-05-07,52.48
New Mexico,,2021-05-08,52.71
New Mexico,,2021-05-09,52.94
New Mexico,,2021-05-10,53.15
New Mexico,,2021-05-11,53.25
New Mexico,,2021-05-12,53.37
New Mexico,,2021-05-13,53.58
New Mexico,,2021-05-14,53.76
New Mexico,,2021-05-15,54.04
New Mexico,,2021-05-16,54.32
New Mexico,,2021-05-17,54.51
New Mexico,,2021-05-18,54.61
New Mexico,,2021-05-19,54.81
New Mexico,,2021-05-20,55.17
New Mexico,,2021-05-21,55.52
New Mexico,,2021-05-22,55.7
New Mexico,,2021-05-23,56.19
New Mexico,,2021-05-24,56.42
New Mexico,,2021-05-25,56.47
New Mexico,,2021-05-26,56.7
New Mexico,,2021-05-27,56.92
New Mexico,,2021-05-28,57.29
New Mexico,,2021-05-29,57.54
New Mexico,,2021-05-30,57.77
New Mexico,,2021-06-01,57.87
New Mexico,,2021-06-02,57.91
New Mexico,,2021-06-03,58.02
New Mexico,,2021-06-04,58.19
New Mexico,,2021-06-05,58.22
New Mexico,,2021-06-06,58.38
New Mexico,,2021-06-07,58.54
New Mexico,,2021-06-08,58.66
New Mexico,,2021-06-09,58.67
New Mexico,,2021-06-10,58.79
New Mexico,,2021-06-11,58.92
New Mexico,,2021-06-12,59.05
New Mexico,,2021-06-13,59.24
New Mexico,,2021-06-14,59.34
New Mexico,,2021-06-15,59.49
New Mexico,,2021-06-16,59.84
New Mexico,,2021-06-17,60.05
New Mexico,,2021-06-18,60.29
New Mexico,,2021-06-19,60.41
New Mexico,,2021-06-20,60.75
New Mexico,,2021-06-21,60.84
New Mexico,,2021-06-22,60.88
New York State,,2021-01-12,2.79
New York State,,2021-01-13,3.02
New York State,,2021-01-14,3.17
New York State,,2021-01-15,3.45
New York State,,2021-01-19,4.55
New York State,,2021-01-20,4.76
New York State,,2021-01-21,5.05
New York State,,2021-01-22,5.39
New York State,,2021-01-23,5.69
New York State,,2021-01-24,6.03
New York State,,2021-01-25,6.25
New York State,,2021-01-26,6.4
New York State,,2021-01-27,6.61
New York State,,2021-01-28,6.79
New York State,,2021-01-29,6.99
New York State,,2021-01-30,7.29
New York State,,2021-01-31,7.58
New York State,,2021-02-01,7.77
New York State,,2021-02-02,7.92
New York State,,2021-02-03,8.03
New York State,,2021-02-04,8.1
New York State,,2021-02-05,8.28
New York State,,2021-02-06,8.54
New York State,,2021-02-07,8.85
New York State,,2021-02-08,9.09
New York State,,2021-02-09,9.23
New York State,,2021-02-10,9.43
New York State,,2021-02-11,9.61
New York State,,2021-02-12,9.81
New York State,,2021-02-13,10.07
New York State,,2021-02-14,10.32
New York State,,2021-02-16,10.81
New York State,,2021-02-17,11
New York State,,2021-02-18,11.19
New York State,,2021-02-19,11.8
New York State,,2021-02-20,12
New York State,,2021-02-21,12.18
New York State,,2021-02-22,12.34
New York State,,2021-02-23,12.47
New York State,,2021-02-24,12.59
New York State,,2021-02-25,12.76
New York State,,2021-02-26,12.98
New York State,,2021-02-27,13.31
New York State,,2021-02-28,13.83
New York State,,2021-03-01,14.28
New York State,,2021-03-02,14.81
New York State,,2021-03-03,15.21
New York State,,2021-03-04,15.69
New York State,,2021-03-05,16.22
New York State,,2021-03-06,16.93
New York State,,2021-03-07,17.68
New York State,,2021-03-08,18.35
New York State,,2021-03-09,18.77
New York State,,2021-03-10,19.44
New York State,,2021-03-11,20.01
New York State,,2021-03-12,20.61
New York State,,2021-03-13,21.72
New York State,,2021-03-14,21.73
New York State,,2021-03-15,22.22
New York State,,2021-03-16,22.64
New York State,,2021-03-17,23.07
New York State,,2021-03-18,23.64
New York State,,2021-03-19,24.19
New York State,,2021-03-20,24.91
New York State,,2021-03-21,25.6
New York State,,2021-03-22,26.13
New York State,,2021-03-23,26.7
New York State,,2021-03-24,27.19
New York State,,2021-03-25,27.65
New York State,,2021-03-26,28.32
New York State,,2021-03-27,29.06
New York State,,2021-03-28,29.62
New York State,,2021-03-29,30.13
New York State,,2021-03-30,30.51
New York State,,2021-03-31,31.11
New York State,,2021-04-01,31.41
New York State,,2021-04-02,32.31
New York State,,2021-04-03,33.37
New York State,,2021-04-04,34.05
New York State,,2021-04-05,34.4
New York State,,2021-04-06,34.74
New York State,,2021-04-07,35.48
New York State,,2021-04-08,36.16
New York State,,2021-04-09,37.01
New York State,,2021-04-10,37.93
New York State,,2021-04-11,38.69
New York State,,2021-04-12,39.23
New York State,,2021-04-13,39.8
New York State,,2021-04-14,40.39
New York State,,2021-04-15,40.96
New York State,,2021-04-16,41.54
New York State,,2021-04-17,42.07
New York State,,2021-04-18,42.78
New York State,,2021-04-19,43.17
New York State,,2021-04-20,43.57
New York State,,2021-04-21,43.96
New York State,,2021-04-22,44.39
New York State,,2021-04-23,44.85
New York State,,2021-04-24,45.3
New York State,,2021-04-25,45.68
New York State,,2021-04-26,45.95
New York State,,2021-04-27,46.21
New York State,,2021-04-28,46.6
New York State,,2021-04-29,47.14
New York State,,2021-04-30,47.59
New York State,,2021-05-01,48.04
New York State,,2021-05-02,48.29
New York State,,2021-05-03,48.44
New York State,,2021-05-04,48.63
New York State,,2021-05-05,48.94
New York State,,2021-05-06,49.29
New York State,,2021-05-07,49.57
New York State,,2021-05-08,49.84
New York State,,2021-05-09,50.11
New York State,,2021-05-10,50.33
New York State,,2021-05-11,50.5
New York State,,2021-05-12,50.7
New York State,,2021-05-13,50.88
New York State,,2021-05-14,51.11
New York State,,2021-05-15,51.43
New York State,,2021-05-16,51.75
New York State,,2021-05-17,51.96
New York State,,2021-05-18,52.14
New York State,,2021-05-19,52.49
New York State,,2021-05-20,52.79
New York State,,2021-05-21,53.32
New York State,,2021-05-22,53.6
New York State,,2021-05-23,53.95
New York State,,2021-05-24,54.14
New York State,,2021-05-25,54.32
New York State,,2021-05-26,54.59
New York State,,2021-05-27,54.84
New York State,,2021-05-28,55.1
New York State,,2021-05-29,55.4
New York State,,2021-05-30,55.66
New York State,,2021-06-01,55.88
New York State,,2021-06-02,55.99
New York State,,2021-06-03,56.09
New York State,,2021-06-04,56.28
New York State,,2021-06-05,56.49
New York State,,2021-06-06,56.61
New York State,,2021-06-07,56.87
New York State,,2021-06-08,57.03
New York State,,2021-06-09,57.18
New York State,,2021-06-10,57.19
New York State,,2021-06-11,57.44
New York State,,2021-06-12,57.63
New York State,,2021-06-13,57.82
New York State,,2021-06-14,57.96
New York State,,2021-06-15,58.08
New York State,,2021-06-16,58.3
New York State,,2021-06-17,58.49
New York State,,2021-06-18,58.6
New York State,,2021-06-19,58.77
New York State,,2021-06-20,58.89
New York State,,2021-06-21,59
New York State,,2021-06-22,59.08
North Carolina,,2021-01-12,1.8
North Carolina,,2021-01-13,2.18
North Carolina,,2021-01-14,2.22
North Carolina,,2021-01-15,2.48
North Carolina,,2021-01-19,3.3
North Carolina,,2021-01-20,3.52
North Carolina,,2021-01-21,3.87
North Carolina,,2021-01-22,4.29
North Carolina,,2021-01-23,4.74
North Carolina,,2021-01-24,5.26
North Carolina,,2021-01-25,5.62
North Carolina,,2021-01-26,5.83
North Carolina,,2021-01-27,5.99
North Carolina,,2021-01-28,6.95
North Carolina,,2021-01-29,6.96
North Carolina,,2021-01-30,7.27
North Carolina,,2021-01-31,7.64
North Carolina,,2021-02-01,7.81
North Carolina,,2021-02-02,7.81
North Carolina,,2021-02-03,8.16
North Carolina,,2021-02-04,8.35
North Carolina,,2021-02-05,8.6
North Carolina,,2021-02-06,8.96
North Carolina,,2021-02-07,9.34
North Carolina,,2021-02-08,9.53
North Carolina,,2021-02-09,9.59
North Carolina,,2021-02-10,9.85
North Carolina,,2021-02-11,10.01
North Carolina,,2021-02-12,10.26
North Carolina,,2021-02-13,10.63
North Carolina,,2021-02-14,11.12
North Carolina,,2021-02-16,11.43
North Carolina,,2021-02-17,11.67
North Carolina,,2021-02-18,11.81
North Carolina,,2021-02-19,12.77
North Carolina,,2021-02-20,12.91
North Carolina,,2021-02-21,13.1
North Carolina,,2021-02-22,13.05
North Carolina,,2021-02-23,13.09
North Carolina,,2021-02-24,13.25
North Carolina,,2021-02-25,13.42
North Carolina,,2021-02-26,13.84
North Carolina,,2021-02-27,14.34
North Carolina,,2021-02-28,15.01
North Carolina,,2021-03-01,15.4
North Carolina,,2021-03-02,15.51
North Carolina,,2021-03-03,15.88
North Carolina,,2021-03-04,16.14
North Carolina,,2021-03-05,16.27
North Carolina,,2021-03-06,16.77
North Carolina,,2021-03-07,17.21
North Carolina,,2021-03-08,17.53
North Carolina,,2021-03-09,17.72
North Carolina,,2021-03-10,18.18
North Carolina,,2021-03-11,18.6
North Carolina,,2021-03-12,19.21
North Carolina,,2021-03-13,20.8
North Carolina,,2021-03-14,20.91
North Carolina,,2021-03-15,21.3
North Carolina,,2021-03-16,21.87
North Carolina,,2021-03-17,22.29
North Carolina,,2021-03-18,22.95
North Carolina,,2021-03-19,23.53
North Carolina,,2021-03-20,24.2
North Carolina,,2021-03-21,24.87
North Carolina,,2021-03-22,25.26
North Carolina,,2021-03-23,25.47
North Carolina,,2021-03-24,25.99
North Carolina,,2021-03-25,26.47
North Carolina,,2021-03-26,27.05
North Carolina,,2021-03-27,27.72
North Carolina,,2021-03-28,28.15
North Carolina,,2021-03-29,28.37
North Carolina,,2021-03-30,28.45
North Carolina,,2021-03-31,28.86
North Carolina,,2021-04-01,29.31
North Carolina,,2021-04-02,29.75
North Carolina,,2021-04-03,30.57
North Carolina,,2021-04-04,30.87
North Carolina,,2021-04-05,31.11
North Carolina,,2021-04-06,31.22
North Carolina,,2021-04-07,31.62
North Carolina,,2021-04-08,32.02
North Carolina,,2021-04-09,32.47
North Carolina,,2021-04-10,33.07
North Carolina,,2021-04-11,33.64
North Carolina,,2021-04-12,34.04
North Carolina,,2021-04-13,34.27
North Carolina,,2021-04-14,34.73
North Carolina,,2021-04-15,35.06
North Carolina,,2021-04-16,35.45
North Carolina,,2021-04-17,35.88
North Carolina,,2021-04-18,36.31
North Carolina,,2021-04-19,36.6
North Carolina,,2021-04-20,36.74
North Carolina,,2021-04-21,36.97
North Carolina,,2021-04-22,37.22
North Carolina,,2021-04-23,37.57
North Carolina,,2021-04-24,37.88
North Carolina,,2021-04-25,38.25
North Carolina,,2021-04-26,38.47
North Carolina,,2021-04-27,38.68
North Carolina,,2021-04-28,38.74
North Carolina,,2021-04-29,38.93
North Carolina,,2021-04-30,39.17
North Carolina,,2021-05-01,39.4
North Carolina,,2021-05-02,39.64
North Carolina,,2021-05-03,39.74
North Carolina,,2021-05-04,39.79
North Carolina,,2021-05-05,39.89
North Carolina,,2021-05-06,40.03
North Carolina,,2021-05-07,40.21
North Carolina,,2021-05-08,40.37
North Carolina,,2021-05-09,40.51
North Carolina,,2021-05-10,40.59
North Carolina,,2021-05-11,40.63
North Carolina,,2021-05-12,40.71
North Carolina,,2021-05-13,40.83
North Carolina,,2021-05-14,40.94
North Carolina,,2021-05-15,41.1
North Carolina,,2021-05-16,41.29
North Carolina,,2021-05-17,41.45
North Carolina,,2021-05-18,41.55
North Carolina,,2021-05-19,41.73
North Carolina,,2021-05-20,41.94
North Carolina,,2021-05-21,42.13
North Carolina,,2021-05-22,42.32
North Carolina,,2021-05-23,42.5
North Carolina,,2021-05-24,42.64
North Carolina,,2021-05-25,42.71
North Carolina,,2021-05-26,42.83
North Carolina,,2021-05-27,42.97
North Carolina,,2021-05-28,43.11
North Carolina,,2021-05-29,43.25
North Carolina,,2021-05-30,43.35
North Carolina,,2021-06-01,43.45
North Carolina,,2021-06-02,43.46
North Carolina,,2021-06-03,43.55
North Carolina,,2021-06-04,43.66
North Carolina,,2021-06-05,43.74
North Carolina,,2021-06-06,43.82
North Carolina,,2021-06-07,43.91
North Carolina,,2021-06-08,43.94
North Carolina,,2021-06-09,43.99
North Carolina,,2021-06-10,44.07
North Carolina,,2021-06-11,44.1
North Carolina,,2021-06-12,44.18
North Carolina,,2021-06-13,44.26
North Carolina,,2021-06-14,44.21
North Carolina,,2021-06-15,44.27
North Carolina,,2021-06-16,44.33
North Carolina,,2021-06-17,44.42
North Carolina,,2021-06-18,44.49
North Carolina,,2021-06-19,44.58
North Carolina,,2021-06-20,44.69
North Carolina,,2021-06-21,44.71
North Carolina,,2021-06-22,44.73
North Dakota,,2021-01-12,4.42
North Dakota,,2021-01-13,4.5
North Dakota,,2021-01-14,4.63
North Dakota,,2021-01-15,5.05
North Dakota,,2021-01-19,6.25
North Dakota,,2021-01-20,6.34
North Dakota,,2021-01-21,6.43
North Dakota,,2021-01-22,6.69
North Dakota,,2021-01-23,7.02
North Dakota,,2021-01-24,7.37
North Dakota,,2021-01-25,7.61
North Dakota,,2021-01-26,7.63
North Dakota,,2021-01-27,7.7
North Dakota,,2021-01-28,7.89
North Dakota,,2021-01-29,8.37
North Dakota,,2021-01-30,8.78
North Dakota,,2021-01-31,9.29
North Dakota,,2021-02-01,9.39
North Dakota,,2021-02-02,9.41
North Dakota,,2021-02-03,9.53
North Dakota,,2021-02-04,9.76
North Dakota,,2021-02-05,10.28
North Dakota,,2021-02-06,10.75
North Dakota,,2021-02-07,11.22
North Dakota,,2021-02-08,11.5
North Dakota,,2021-02-09,11.5
North Dakota,,2021-02-10,11.67
North Dakota,,2021-02-11,11.93
North Dakota,,2021-02-12,12.36
North Dakota,,2021-02-13,12.69
North Dakota,,2021-02-14,13.04
North Dakota,,2021-02-16,13.4
North Dakota,,2021-02-17,13.44
North Dakota,,2021-02-18,13.67
North Dakota,,2021-02-19,16.01
North Dakota,,2021-02-20,16.36
North Dakota,,2021-02-21,16.65
North Dakota,,2021-02-22,16.43
North Dakota,,2021-02-23,16.44
