Entity,Code,Day,share_doses_used
Montana,,2021-02-06,80
Montana,,2021-02-07,84.2
Montana,,2021-02-08,85.1
Montana,,2021-02-09,85.1
Montana,,2021-02-10,75.1
Montana,,2021-02-11,77.7
Montana,,2021-02-12,81.2
Montana,,2021-02-13,83.8
Montana,,2021-02-14,88.5
Montana,,2021-02-16,87.7
Montana,,2021-02-17,89.1
Montana,,2021-02-18,91.3
Montana,,2021-02-19,88.2
Montana,,2021-02-20,88.3
Montana,,2021-02-21,91.5
Montana,,2021-02-22,92.9
Montana,,2021-02-23,93.30000000000001
Montana,,2021-02-24,81.89999999999999
Montana,,2021-02-25,82.3
Montana,,2021-02-26,81.69999999999999
Montana,,2021-02-27,79.3
Montana,,2021-02-28,82.39999999999999
Montana,,2021-03-01,83.3
Montana,,2021-03-02,83.6
Montana,,2021-03-03,78.7
Montana,,2021-03-04,77.7
Montana,,2021-03-05,77.3
Montana,,2021-03-06,78.8
Montana,,2021-03-07,82
Montana,,2021-03-08,83.1
Montana,,2021-03-09,82.89999999999999
Montana,,2021-03-10,78.2
Montana,,2021-03-11,79.80000000000001
Montana,,2021-03-12,79.5
Montana,,2021-03-13,79.7
Montana,,2021-03-14,82.3
Montana,,2021-03-15,82.89999999999999
Montana,,2021-03-16,83.1
Montana,,2021-03-17,78.7
Montana,,2021-03-18,78
Montana,,2021-03-19,78.60000000000001
Montana,,2021-03-20,78.60000000000001
Montana,,2021-03-21,80.4
Montana,,2021-03-22,81.2
Montana,,2021-03-23,80.4
Montana,,2021-03-24,77.2
Montana,,2021-03-25,76.9
Montana,,2021-03-26,77.60000000000001
Montana,,2021-03-27,77
Montana,,2021-03-28,78.9
Montana,,2021-03-29,79.4
Montana,,2021-03-30,78.3
Montana,,2021-03-31,77.2
Montana,,2021-04-01,76.8
Montana,,2021-04-02,77.5
Montana,,2021-04-03,77.10000000000001
Montana,,2021-04-04,78.8
Montana,,2021-04-05,79.4
Montana,,2021-04-06,78.10000000000001
Montana,,2021-04-07,74.9
Montana,,2021-04-08,75.7
Montana,,2021-04-09,75.7
Montana,,2021-04-10,75.4
Montana,,2021-04-11,76.9
Montana,,2021-04-12,77.4
Montana,,2021-04-13,77.2
Montana,,2021-04-14,75.1
Montana,,2021-04-15,76.2
Montana,,2021-04-16,76.2
Montana,,2021-04-17,75.3
Montana,,2021-04-18,75.4
Montana,,2021-04-19,76.8
Montana,,2021-04-20,76.4
Montana,,2021-04-21,75.7
Montana,,2021-04-22,75.5
Montana,,2021-04-23,76
Montana,,2021-04-24,75.1
Montana,,2021-04-25,76
Montana,,2021-04-26,76.2
Montana,,2021-04-27,76.3
Montana,,2021-04-28,76
Montana,,2021-04-29,76.3
Montana,,2021-04-30,76.7
Montana,,2021-05-01,76.7
Montana,,2021-05-02,77.3
Montana,,2021-05-03,77.4
Montana,,2021-05-04,77.2
Montana,,2021-05-05,77.3
Montana,,2021-05-06,77.3
Montana,,2021-05-07,77.60000000000001
Montana,,2021-05-08,77.5
Montana,,2021-05-09,78
Montana,,2021-05-10,78.2
Montana,,2021-05-11,78
Montana,,2021-05-12,77.7
Montana,,2021-05-13,77.8
Montana,,2021-05-14,78.2
Montana,,2021-05-15,78.2
Montana,,2021-05-16,78.7
Montana,,2021-05-17,78.7
Montana,,2021-05-18,78.9
Montana,,2021-05-19,78.60000000000001
Montana,,2021-05-20,78.7
Montana,,2021-05-21,79
Montana,,2021-05-22,79.2
Montana,,2021-05-23,79.2
Montana,,2021-05-24,79.7
Montana,,2021-05-25,79.7
Montana,,2021-05-26,79.60000000000001
Montana,,2021-05-27,79.7
Montana,,2021-05-28,79.7
Montana,,2021-05-29,79.7
Montana,,2021-05-30,79.9
Montana,,2021-06-01,80
Montana,,2021-06-02,79.9
Montana,,2021-06-03,79.80000000000001
Montana,,2021-06-04,79.7
Montana,,2021-06-05,79.5
Montana,,2021-06-06,80.4
Montana,,2021-06-07,80.4
Montana,,2021-06-08,81.69999999999999
Montana,,2021-06-09,81.89999999999999
Montana,,2021-06-10,82.1
Montana,,2021-06-11,82
Montana,,2021-06-12,82.3
Montana,,2021-06-13,82.5
Montana,,2021-06-14,82.5
Montana,,2021-06-15,82.8
Montana,,2021-06-16,82.8
Montana,,2021-06-17,83.3
Montana,,2021-06-18,83.5
Montana,,2021-06-19,83.39999999999999
Montana,,2021-06-20,83.5
Montana,,2021-06-21,83.6
Montana,,2021-06-22,83.6
Nebraska,,2021-01-12,42
Nebraska,,2021-01-13,39.900000000000006
Nebraska,,2021-01-14,42.5
Nebraska,,2021-01-15,43.1
Nebraska,,2021-01-19,49
Nebraska,,2021-01-20,44.800000000000004
Nebraska,,2021-01-21,47
Nebraska,,2021-01-22,49.7
Nebraska,,2021-01-23,52.1
Nebraska,,2021-01-24,55.800000000000004
Nebraska,,2021-01-25,56.3
Nebraska,,2021-01-26,56.8
Nebraska,,2021-01-27,49.1
Nebraska,,2021-01-28,52.2
Nebraska,,2021-01-29,54.900000000000006
Nebraska,,2021-01-30,57.99999999999999
Nebraska,,2021-01-31,61.6
Nebraska,,2021-02-01,62.7
Nebraska,,2021-02-02,61.3
Nebraska,,2021-02-03,56.599999999999994
Nebraska,,2021-02-04,56.699999999999996
Nebraska,,2021-02-05,59
Nebraska,,2021-02-06,63.1
Nebraska,,2021-02-07,66.7
Nebraska,,2021-02-08,67.60000000000001
Nebraska,,2021-02-09,60.8
Nebraska,,2021-02-10,60.5
Nebraska,,2021-02-11,61.1
Nebraska,,2021-02-12,63.800000000000004
Nebraska,,2021-02-13,67.2
Nebraska,,2021-02-14,70.1
Nebraska,,2021-02-16,71.3
Nebraska,,2021-02-17,69.1
Nebraska,,2021-02-18,71.39999999999999
Nebraska,,2021-02-19,73.6
Nebraska,,2021-02-20,74.7
Nebraska,,2021-02-21,77.2
Nebraska,,2021-02-22,78.8
Nebraska,,2021-02-23,76.3
Nebraska,,2021-02-24,75.2
Nebraska,,2021-02-25,75.4
Nebraska,,2021-02-26,75.9
Nebraska,,2021-02-27,73.6
Nebraska,,2021-02-28,78.7
Nebraska,,2021-03-01,79
Nebraska,,2021-03-02,80.2
Nebraska,,2021-03-03,75.9
Nebraska,,2021-03-04,77.10000000000001
Nebraska,,2021-03-05,75.5
Nebraska,,2021-03-06,75.2
Nebraska,,2021-03-07,78
Nebraska,,2021-03-08,80.5
Nebraska,,2021-03-09,77.3
Nebraska,,2021-03-10,78.4
Nebraska,,2021-03-11,80.10000000000001
Nebraska,,2021-03-12,80
Nebraska,,2021-03-13,79.9
Nebraska,,2021-03-14,79.9
Nebraska,,2021-03-15,82.1
Nebraska,,2021-03-16,80
Nebraska,,2021-03-17,81.6
Nebraska,,2021-03-18,81.69999999999999
Nebraska,,2021-03-19,80.2
Nebraska,,2021-03-20,80.30000000000001
Nebraska,,2021-03-21,82.39999999999999
Nebraska,,2021-03-22,84.7
Nebraska,,2021-03-23,80.10000000000001
Nebraska,,2021-03-24,80.80000000000001
Nebraska,,2021-03-25,81.3
Nebraska,,2021-03-26,80.7
Nebraska,,2021-03-27,80
Nebraska,,2021-03-28,82.19999999999999
Nebraska,,2021-03-29,83.89999999999999
Nebraska,,2021-03-30,80
Nebraska,,2021-03-31,81.6
Nebraska,,2021-04-01,81.39999999999999
Nebraska,,2021-04-02,81
Nebraska,,2021-04-03,78
Nebraska,,2021-04-04,79.4
Nebraska,,2021-04-05,80.5
Nebraska,,2021-04-06,78.5
Nebraska,,2021-04-07,79.7
Nebraska,,2021-04-08,80.2
Nebraska,,2021-04-09,79.80000000000001
Nebraska,,2021-04-10,79.3
Nebraska,,2021-04-11,80.9
Nebraska,,2021-04-12,82
Nebraska,,2021-04-13,81.2
Nebraska,,2021-04-14,82.19999999999999
Nebraska,,2021-04-15,82.89999999999999
Nebraska,,2021-04-16,83.5
Nebraska,,2021-04-17,80.7
Nebraska,,2021-04-18,81.5
Nebraska,,2021-04-19,82.3
Nebraska,,2021-04-20,80.30000000000001
Nebraska,,2021-04-21,80.5
Nebraska,,2021-04-22,81.6
Nebraska,,2021-04-23,80.7
Nebraska,,2021-04-24,79.60000000000001
Nebraska,,2021-04-25,79.60000000000001
Nebraska,,2021-04-26,81.69999999999999
Nebraska,,2021-04-27,79.10000000000001
Nebraska,,2021-04-28,79.80000000000001
Nebraska,,2021-04-29,80.4
Nebraska,,2021-04-30,79.3
Nebraska,,2021-05-01,79
Nebraska,,2021-05-02,80.5
Nebraska,,2021-05-03,81.8
Nebraska,,2021-05-04,80.7
Nebraska,,2021-05-05,80.9
Nebraska,,2021-05-06,81.39999999999999
Nebraska,,2021-05-07,81.10000000000001
Nebraska,,2021-05-08,81.69999999999999
Nebraska,,2021-05-09,83
Nebraska,,2021-05-10,84.1
Nebraska,,2021-05-11,83.39999999999999
Nebraska,,2021-05-12,83.3
Nebraska,,2021-05-13,83.6
Nebraska,,2021-05-14,83.6
Nebraska,,2021-05-15,82.8
Nebraska,,2021-05-16,82.89999999999999
Nebraska,,2021-05-17,84.2
Nebraska,,2021-05-18,82.89999999999999
Nebraska,,2021-05-19,82.69999999999999
Nebraska,,2021-05-20,83.2
Nebraska,,2021-05-21,82.89999999999999
Nebraska,,2021-05-22,83.7
Nebraska,,2021-05-23,84.1
Nebraska,,2021-05-24,84.1
Nebraska,,2021-05-25,84.39999999999999
Nebraska,,2021-05-26,84.39999999999999
Nebraska,,2021-05-27,85
Nebraska,,2021-05-28,84.89999999999999
Nebraska,,2021-05-29,84.39999999999999
Nebraska,,2021-05-30,84.39999999999999
Nebraska,,2021-06-01,85
Nebraska,,2021-06-02,85
Nebraska,,2021-06-03,84.6
Nebraska,,2021-06-04,84.89999999999999
Nebraska,,2021-06-05,84.7
Nebraska,,2021-06-06,85
Nebraska,,2021-06-07,85
Nebraska,,2021-06-08,85.6
Nebraska,,2021-06-09,85.3
Nebraska,,2021-06-10,85.5
Nebraska,,2021-06-11,85.5
Nebraska,,2021-06-12,85.39999999999999
Nebraska,,2021-06-13,85.8
Nebraska,,2021-06-14,85.8
Nebraska,,2021-06-15,86.3
Nebraska,,2021-06-16,86.2
Nebraska,,2021-06-17,86.5
Nebraska,,2021-06-18,86.5
Nebraska,,2021-06-19,86.3
Nebraska,,2021-06-20,86.3
Nebraska,,2021-06-21,86.3
Nebraska,,2021-06-22,87
Nevada,,2021-01-12,29.799999999999997
Nevada,,2021-01-13,29.799999999999997
Nevada,,2021-01-14,36.6
Nevada,,2021-01-15,39.5
Nevada,,2021-01-19,48.6
Nevada,,2021-01-20,38.7
Nevada,,2021-01-21,41.699999999999996
Nevada,,2021-01-22,45
Nevada,,2021-01-23,47.8
Nevada,,2021-01-24,53
Nevada,,2021-01-25,55.7
Nevada,,2021-01-26,48.6
Nevada,,2021-01-27,51.5
Nevada,,2021-01-28,57.4
Nevada,,2021-01-29,61.8
Nevada,,2021-01-30,60.8
Nevada,,2021-01-31,65.4
Nevada,,2021-02-01,67.4
Nevada,,2021-02-02,60.699999999999996
Nevada,,2021-02-03,66.9
Nevada,,2021-02-04,68.60000000000001
Nevada,,2021-02-05,71.6
Nevada,,2021-02-06,75.3
Nevada,,2021-02-07,78.10000000000001
Nevada,,2021-02-08,81
Nevada,,2021-02-09,68.89999999999999
Nevada,,2021-02-10,70.3
Nevada,,2021-02-11,71
Nevada,,2021-02-12,73.8
Nevada,,2021-02-13,77
Nevada,,2021-02-14,80.10000000000001
Nevada,,2021-02-16,81.2
Nevada,,2021-02-17,76.4
Nevada,,2021-02-18,78.7
Nevada,,2021-02-19,81
Nevada,,2021-02-20,86
Nevada,,2021-02-21,88.1
Nevada,,2021-02-22,90.7
Nevada,,2021-02-23,83.1
Nevada,,2021-02-24,81.69999999999999
Nevada,,2021-02-25,76.9
Nevada,,2021-02-26,74.9
Nevada,,2021-02-27,76.7
Nevada,,2021-02-28,79.10000000000001
Nevada,,2021-03-01,82.5
Nevada,,2021-03-02,81.89999999999999
Nevada,,2021-03-03,76.6
Nevada,,2021-03-04,76.2
Nevada,,2021-03-05,75.9
Nevada,,2021-03-06,77.4
Nevada,,2021-03-07,80.2
Nevada,,2021-03-08,82.8
Nevada,,2021-03-09,76.9
Nevada,,2021-03-10,77.2
Nevada,,2021-03-11,77.9
Nevada,,2021-03-12,79.80000000000001
Nevada,,2021-03-13,82
Nevada,,2021-03-14,84.6
Nevada,,2021-03-15,86.7
Nevada,,2021-03-16,85.8
Nevada,,2021-03-17,79.4
Nevada,,2021-03-18,80.2
Nevada,,2021-03-19,81.39999999999999
Nevada,,2021-03-20,82.8
Nevada,,2021-03-21,84.89999999999999
Nevada,,2021-03-22,86.4
Nevada,,2021-03-23,84.3
Nevada,,2021-03-24,79.5
Nevada,,2021-03-25,80.30000000000001
Nevada,,2021-03-26,81.6
Nevada,,2021-03-27,82.3
Nevada,,2021-03-28,84.2
Nevada,,2021-03-29,85.8
Nevada,,2021-03-30,83
Nevada,,2021-03-31,79.10000000000001
Nevada,,2021-04-01,79.10000000000001
Nevada,,2021-04-02,79.4
Nevada,,2021-04-03,80.9
Nevada,,2021-04-04,82.6
Nevada,,2021-04-05,83.7
Nevada,,2021-04-06,79.10000000000001
Nevada,,2021-04-07,76.8
Nevada,,2021-04-08,77.8
Nevada,,2021-04-09,78.7
Nevada,,2021-04-10,80.2
Nevada,,2021-04-11,82.1
Nevada,,2021-04-12,83.6
Nevada,,2021-04-13,83.2
Nevada,,2021-04-14,79.80000000000001
Nevada,,2021-04-15,81.10000000000001
Nevada,,2021-04-16,81.89999999999999
Nevada,,2021-04-17,81.89999999999999
Nevada,,2021-04-18,83.3
Nevada,,2021-04-19,84.3
Nevada,,2021-04-20,84.2
Nevada,,2021-04-21,80.9
Nevada,,2021-04-22,81.5
Nevada,,2021-04-23,81.2
Nevada,,2021-04-24,81.10000000000001
Nevada,,2021-04-25,82.1
Nevada,,2021-04-26,82.89999999999999
Nevada,,2021-04-27,80.4
Nevada,,2021-04-28,80.30000000000001
Nevada,,2021-04-29,81.10000000000001
Nevada,,2021-04-30,81.39999999999999
Nevada,,2021-05-01,81.69999999999999
Nevada,,2021-05-02,82.6
Nevada,,2021-05-03,83
Nevada,,2021-05-04,82.19999999999999
Nevada,,2021-05-05,82.1
Nevada,,2021-05-06,82.69999999999999
Nevada,,2021-05-07,83.2
Nevada,,2021-05-08,82.89999999999999
Nevada,,2021-05-09,83.8
Nevada,,2021-05-10,84.5
Nevada,,2021-05-11,83.89999999999999
Nevada,,2021-05-12,84.3
Nevada,,2021-05-13,84.7
Nevada,,2021-05-14,84.2
Nevada,,2021-05-15,84.8
Nevada,,2021-05-16,85.6
Nevada,,2021-05-17,85.9
Nevada,,2021-05-18,85.39999999999999
Nevada,,2021-05-19,85.7
Nevada,,2021-05-20,86
Nevada,,2021-05-21,86
Nevada,,2021-05-22,85.8
Nevada,,2021-05-23,86.3
Nevada,,2021-05-24,86.7
Nevada,,2021-05-25,86.6
Nevada,,2021-05-26,86.8
Nevada,,2021-05-27,86.9
Nevada,,2021-05-28,87.4
Nevada,,2021-05-29,85.9
Nevada,,2021-05-30,86.3
Nevada,,2021-06-01,86.7
Nevada,,2021-06-02,86.5
Nevada,,2021-06-03,86.7
Nevada,,2021-06-04,86.7
Nevada,,2021-06-05,85.8
Nevada,,2021-06-06,86.1
Nevada,,2021-06-07,86.8
Nevada,,2021-06-08,87
Nevada,,2021-06-09,87
Nevada,,2021-06-10,87.2
Nevada,,2021-06-11,87.3
Nevada,,2021-06-12,87.3
Nevada,,2021-06-13,87.6
Nevada,,2021-06-14,87.9
Nevada,,2021-06-15,88
Nevada,,2021-06-16,88.6
Nevada,,2021-06-17,88.8
Nevada,,2021-06-18,88.7
Nevada,,2021-06-19,88.5
Nevada,,2021-06-20,88.7
Nevada,,2021-06-21,89.1
Nevada,,2021-06-22,89
New Hampshire,,2021-01-12,41.4
New Hampshire,,2021-01-13,44.4
New Hampshire,,2021-01-14,46.1
New Hampshire,,2021-01-15,49.1
New Hampshire,,2021-01-19,56.2
New Hampshire,,2021-01-20,51.9
New Hampshire,,2021-01-21,52
New Hampshire,,2021-01-22,52.5
New Hampshire,,2021-01-23,55.1
New Hampshire,,2021-01-24,57.3
New Hampshire,,2021-01-25,58.099999999999994
New Hampshire,,2021-01-26,53.7
New Hampshire,,2021-01-27,54
New Hampshire,,2021-01-28,55.1
New Hampshire,,2021-01-29,57.699999999999996
New Hampshire,,2021-01-30,56.99999999999999
New Hampshire,,2021-01-31,59.099999999999994
New Hampshire,,2021-02-01,60.099999999999994
New Hampshire,,2021-02-02,59.9
New Hampshire,,2021-02-03,58.8
New Hampshire,,2021-02-04,59.5
New Hampshire,,2021-02-05,62.5
New Hampshire,,2021-02-06,62.5
New Hampshire,,2021-02-07,64.4
New Hampshire,,2021-02-08,64.60000000000001
New Hampshire,,2021-02-09,63.1
New Hampshire,,2021-02-10,63.6
New Hampshire,,2021-02-11,61.8
New Hampshire,,2021-02-12,64.1
New Hampshire,,2021-02-13,64.3
New Hampshire,,2021-02-14,66.9
New Hampshire,,2021-02-16,67.4
New Hampshire,,2021-02-17,67.9
New Hampshire,,2021-02-18,70.5
New Hampshire,,2021-02-19,73.5
New Hampshire,,2021-02-20,76.2
New Hampshire,,2021-02-21,79.4
New Hampshire,,2021-02-22,81.5
New Hampshire,,2021-02-23,79.7
New Hampshire,,2021-02-24,73.7
New Hampshire,,2021-02-25,73.5
New Hampshire,,2021-02-26,75.2
New Hampshire,,2021-02-27,75.4
New Hampshire,,2021-02-28,78
New Hampshire,,2021-03-01,78.8
New Hampshire,,2021-03-02,75.6
New Hampshire,,2021-03-03,74.6
New Hampshire,,2021-03-04,74.9
New Hampshire,,2021-03-05,74.3
New Hampshire,,2021-03-06,74.7
New Hampshire,,2021-03-07,76.9
New Hampshire,,2021-03-08,77.60000000000001
New Hampshire,,2021-03-09,76.8
New Hampshire,,2021-03-10,76.2
New Hampshire,,2021-03-11,76.5
New Hampshire,,2021-03-12,78.60000000000001
New Hampshire,,2021-03-13,79.60000000000001
New Hampshire,,2021-03-14,81.5
New Hampshire,,2021-03-15,82.3
New Hampshire,,2021-03-16,81.10000000000001
New Hampshire,,2021-03-17,78.8
New Hampshire,,2021-03-18,78.7
New Hampshire,,2021-03-19,79.80000000000001
New Hampshire,,2021-03-20,78.9
New Hampshire,,2021-03-21,81.3
New Hampshire,,2021-03-22,82.5
New Hampshire,,2021-03-23,81.5
New Hampshire,,2021-03-24,81.6
New Hampshire,,2021-03-25,79.7
New Hampshire,,2021-03-26,80.4
New Hampshire,,2021-03-27,78.8
New Hampshire,,2021-03-28,80.5
New Hampshire,,2021-03-29,81.10000000000001
New Hampshire,,2021-03-30,79
New Hampshire,,2021-03-31,78
New Hampshire,,2021-04-01,86.5
New Hampshire,,2021-04-02,87
New Hampshire,,2021-04-03,90.7
New Hampshire,,2021-04-04,91.8
New Hampshire,,2021-04-05,94.5
New Hampshire,,2021-04-06,90.4
New Hampshire,,2021-04-07,89.8
New Hampshire,,2021-04-08,90.5
New Hampshire,,2021-04-09,92.2
New Hampshire,,2021-04-10,91.9
New Hampshire,,2021-04-11,95.5
New Hampshire,,2021-04-12,97.5
New Hampshire,,2021-04-13,97.2
New Hampshire,,2021-04-14,97
New Hampshire,,2021-04-15,98.4
New Hampshire,,2021-04-16,99.4
New Hampshire,,2021-04-17,99.3
New Hampshire,,2021-04-18,100.29999999999998
New Hampshire,,2021-04-19,100.6
New Hampshire,,2021-04-20,97.1
New Hampshire,,2021-04-21,96.3
New Hampshire,,2021-04-22,94.6
New Hampshire,,2021-04-23,94.39999999999999
New Hampshire,,2021-04-24,91.5
New Hampshire,,2021-04-25,91.8
New Hampshire,,2021-04-26,92
New Hampshire,,2021-04-27,90.60000000000001
New Hampshire,,2021-04-28,89.7
New Hampshire,,2021-04-29,87.4
New Hampshire,,2021-04-30,87.5
New Hampshire,,2021-05-01,86.2
New Hampshire,,2021-05-02,86.4
New Hampshire,,2021-05-03,86.6
New Hampshire,,2021-05-04,85.5
New Hampshire,,2021-05-05,85
New Hampshire,,2021-05-06,83.39999999999999
New Hampshire,,2021-05-07,81.69999999999999
New Hampshire,,2021-05-08,80.5
New Hampshire,,2021-05-09,80.7
New Hampshire,,2021-05-10,80.9
New Hampshire,,2021-05-11,79.4
New Hampshire,,2021-05-12,78.2
New Hampshire,,2021-05-13,79.9
New Hampshire,,2021-05-14,79.60000000000001
New Hampshire,,2021-05-15,79.2
New Hampshire,,2021-05-16,79.5
New Hampshire,,2021-05-17,79.60000000000001
New Hampshire,,2021-05-18,79.9
New Hampshire,,2021-05-19,81.10000000000001
New Hampshire,,2021-05-20,80.2
New Hampshire,,2021-05-21,82.8
New Hampshire,,2021-05-22,81.2
New Hampshire,,2021-05-23,81.5
New Hampshire,,2021-05-24,81.8
New Hampshire,,2021-05-25,80.9
New Hampshire,,2021-05-26,80
New Hampshire,,2021-05-27,80.5
New Hampshire,,2021-05-28,80.5
New Hampshire,,2021-05-29,79.7
New Hampshire,,2021-05-30,79.7
New Hampshire,,2021-06-01,80.5
New Hampshire,,2021-06-02,80.7
New Hampshire,,2021-06-03,80.60000000000001
New Hampshire,,2021-06-04,80.7
New Hampshire,,2021-06-05,80.5
New Hampshire,,2021-06-06,80.5
New Hampshire,,2021-06-07,81.10000000000001
New Hampshire,,2021-06-08,82.19999999999999
New Hampshire,,2021-06-09,82.1
New Hampshire,,2021-06-10,82.19999999999999
New Hampshire,,2021-06-11,82.5
New Hampshire,,2021-06-12,82.5
New Hampshire,,2021-06-13,82.5
New Hampshire,,2021-06-14,82.5
New Hampshire,,2021-06-15,82.8
New Hampshire,,2021-06-16,83.2
New Hampshire,,2021-06-17,82.69999999999999
New Hampshire,,2021-06-18,82.69999999999999
New Hampshire,,2021-06-19,82.89999999999999
New Hampshire,,2021-06-20,82.89999999999999
New Hampshire,,2021-06-21,83.1
New Hampshire,,2021-06-22,82.8
New Jersey,,2021-01-12,33.800000000000004
New Jersey,,2021-01-13,40.2
New Jersey,,2021-01-14,40
New Jersey,,2021-01-15,48.1
New Jersey,,2021-01-19,60.699999999999996
New Jersey,,2021-01-20,48.1
New Jersey,,2021-01-21,46.800000000000004
New Jersey,,2021-01-22,48.8
New Jersey,,2021-01-23,50.6
New Jersey,,2021-01-24,54.1
New Jersey,,2021-01-25,56.89999999999999
New Jersey,,2021-01-26,52.800000000000004
New Jersey,,2021-01-27,50.7
New Jersey,,2021-01-28,52.7
New Jersey,,2021-01-29,59.099999999999994
New Jersey,,2021-01-30,62.4
New Jersey,,2021-01-31,64.5
New Jersey,,2021-02-01,65.7
New Jersey,,2021-02-02,67.7
New Jersey,,2021-02-03,68
New Jersey,,2021-02-04,59.4
New Jersey,,2021-02-05,61.6
New Jersey,,2021-02-06,70.3
New Jersey,,2021-02-07,72.6
New Jersey,,2021-02-08,73.9
New Jersey,,2021-02-09,74.1
New Jersey,,2021-02-10,68
New Jersey,,2021-02-11,67.60000000000001
New Jersey,,2021-02-12,70.6
New Jersey,,2021-02-13,73.8
New Jersey,,2021-02-14,75.9
New Jersey,,2021-02-16,79.7
New Jersey,,2021-02-17,82.69999999999999
New Jersey,,2021-02-18,86.1
New Jersey,,2021-02-19,88.6
New Jersey,,2021-02-20,91.10000000000001
New Jersey,,2021-02-21,88.1
New Jersey,,2021-02-22,89.3
New Jersey,,2021-02-23,83.2
New Jersey,,2021-02-24,78.5
New Jersey,,2021-02-25,75.4
New Jersey,,2021-02-26,78.4
New Jersey,,2021-02-27,80.10000000000001
New Jersey,,2021-02-28,82.39999999999999
New Jersey,,2021-03-01,83.6
New Jersey,,2021-03-02,83.5
New Jersey,,2021-03-03,80.9
New Jersey,,2021-03-04,83.5
New Jersey,,2021-03-05,81.8
New Jersey,,2021-03-06,80.7
New Jersey,,2021-03-07,82.5
New Jersey,,2021-03-08,83.8
New Jersey,,2021-03-09,83.5
New Jersey,,2021-03-10,82.19999999999999
New Jersey,,2021-03-11,83.3
New Jersey,,2021-03-12,82.89999999999999
New Jersey,,2021-03-13,84.2
New Jersey,,2021-03-14,85.7
New Jersey,,2021-03-15,87
New Jersey,,2021-03-16,86.8
New Jersey,,2021-03-17,83.89999999999999
New Jersey,,2021-03-18,82.5
New Jersey,,2021-03-19,83.89999999999999
New Jersey,,2021-03-20,84.7
New Jersey,,2021-03-21,86.4
New Jersey,,2021-03-22,87.7
New Jersey,,2021-03-23,86.2
New Jersey,,2021-03-24,85.6
New Jersey,,2021-03-25,82.6
New Jersey,,2021-03-26,83.39999999999999
New Jersey,,2021-03-27,84.6
New Jersey,,2021-03-28,86.4
New Jersey,,2021-03-29,87.7
New Jersey,,2021-03-30,88.4
New Jersey,,2021-03-31,83.7
New Jersey,,2021-04-01,83.5
New Jersey,,2021-04-02,85.39999999999999
New Jersey,,2021-04-03,86.4
New Jersey,,2021-04-04,88
New Jersey,,2021-04-05,89
New Jersey,,2021-04-06,88.2
New Jersey,,2021-04-07,85
New Jersey,,2021-04-08,84.7
New Jersey,,2021-04-09,85.7
New Jersey,,2021-04-10,86.4
New Jersey,,2021-04-11,87.9
New Jersey,,2021-04-12,89.2
New Jersey,,2021-04-13,87.2
New Jersey,,2021-04-14,88.5
New Jersey,,2021-04-15,86.6
New Jersey,,2021-04-16,87.2
New Jersey,,2021-04-17,86.3
New Jersey,,2021-04-18,87.4
New Jersey,,2021-04-19,88.4
New Jersey,,2021-04-20,86.4
New Jersey,,2021-04-21,87.4
New Jersey,,2021-04-22,85.5
New Jersey,,2021-04-23,85.9
New Jersey,,2021-04-24,85.7
New Jersey,,2021-04-25,86.7
New Jersey,,2021-04-26,87.6
New Jersey,,2021-04-27,86
New Jersey,,2021-04-28,86
New Jersey,,2021-04-29,84.89999999999999
New Jersey,,2021-04-30,84.7
New Jersey,,2021-05-01,84.2
New Jersey,,2021-05-02,84.7
New Jersey,,2021-05-03,85.2
New Jersey,,2021-05-04,83.5
New Jersey,,2021-05-05,83.3
New Jersey,,2021-05-06,82.3
New Jersey,,2021-05-07,82.89999999999999
New Jersey,,2021-05-08,82.8
New Jersey,,2021-05-09,83.6
New Jersey,,2021-05-10,84.3
New Jersey,,2021-05-11,84
New Jersey,,2021-05-12,83.1
New Jersey,,2021-05-13,82.1
New Jersey,,2021-05-14,82.1
New Jersey,,2021-05-15,81.89999999999999
New Jersey,,2021-05-16,82.39999999999999
New Jersey,,2021-05-17,82.8
New Jersey,,2021-05-18,82.69999999999999
New Jersey,,2021-05-19,82.69999999999999
New Jersey,,2021-05-20,81.6
New Jersey,,2021-05-21,81.39999999999999
New Jersey,,2021-05-22,81.39999999999999
New Jersey,,2021-05-23,81.89999999999999
New Jersey,,2021-05-24,82.19999999999999
New Jersey,,2021-05-25,82.39999999999999
New Jersey,,2021-05-26,82.8
New Jersey,,2021-05-27,82.89999999999999
New Jersey,,2021-05-28,83.1
New Jersey,,2021-05-29,82.5
New Jersey,,2021-05-30,82.8
New Jersey,,2021-06-01,83.2
New Jersey,,2021-06-02,83.3
New Jersey,,2021-06-03,83.39999999999999
New Jersey,,2021-06-04,83.5
New Jersey,,2021-06-05,82.69999999999999
New Jersey,,2021-06-06,83.2
New Jersey,,2021-06-07,83.6
New Jersey,,2021-06-08,84
New Jersey,,2021-06-09,83.89999999999999
New Jersey,,2021-06-10,84.2
New Jersey,,2021-06-11,84.39999999999999
New Jersey,,2021-06-12,84.6
New Jersey,,2021-06-13,85.1
